Any[0.3015870802128115,123.89721695181338,0.36958309091221786,113.95323125368309,59.60970083957682,73.92563377347793,0.3015870802128115,123.89721695181338,0.369604696390814,113.93812110306578,59.60830076588964,73.92373943127325,134.63888674268415,70.6391807812929]
Any[0.2710674251509821,120.45260359577887,0.5506347562106,92.38954324220087,106.15110854523446,68.61548452209182,0.2710674251509821,120.45260359577887,0.5511249128687594,92.382979750408,106.1494873522657,68.60982297754323,137.19528937425983,67.71121882889794]
Any[0.2734546809336522,123.8320246302542,0.6140120024557162,90.29721042476487,120.12100153781765,68.61542963167315,0.2734546809336522,123.8320246302542,0.6140385061508327,90.30206841657714,120.1208413441015,68.61677124895468,136.31557862939644,68.10191472816413]
Any[0.29346101196035296,102.60749600162045,2.066083364795739,53.337023340340146,126.63773227632232,45.0484568180061,0.29346101196035296,102.60749600162045,2.0715871291681798,53.32717088349597,126.64468496530843,45.04970175727533,132.9159834719455,44.884572708751676]
Any[0.29272345153064366,79.83482627077773,28.8233890715049,34.250480263594014,133.43611489973165,31.651083322889974,0.29272345153064366,79.83482627077773,28.836758088754284,34.250601146794594,133.43288680686135,31.650424084586447,138.9809175300697,31.557834984316717]
Any[0.42137362103387616,71.39981818048169,0.6033219293561035,57.36968055506139,114.41001842610365,33.92179249801548,0.42137362103387616,71.39981818048169,0.6031396337667104,57.37562559515601,114.40566928819324,33.921072223870965,140.63980056865515,33.46917149321081]
Any[0.42853567424412126,84.86866337983584,0.5231190513454368,73.11659071822447,111.62745597695411,46.81263677523555,0.42853567424412126,84.86866337983584,0.5239772299219081,73.26028226795385,111.59610165875652,46.81495200995276,136.94669826004588,46.099755758478274]
Any[0.43047451250164714,73.83448900641885,0.7582240464728883,52.022732054578036,122.0298053819768,32.30088708641102,0.43047451250164714,73.83448900641885,0.7583371912128624,52.052787430752,121.78296580189334,31.880975950746034,141.6449938352253,31.138941154923828]
Any[0.3782703286456688,69.69245929547671,2.203628692117955,34.34861430255815,120.8114456872758,28.072336932570213,0.3782703286456688,69.69245929547671,2.2119453314345243,33.42395235435989,120.80987697631545,28.093407538798072,127.48012018505581,27.689285022245066]
Any[0.3472061476933271,73.9999220566402,2.1815878008354206,38.68663110270758,114.88578284185839,33.123823411127134,0.3472061476933271,73.9999220566402,2.181661943206906,38.75021540534798,114.88967722620666,33.030593476564114,121.85545964350625,32.420610285171286]
Any[0.33942411256464683,93.66223424143999,11.593355074370884,57.6647654596286,110.91625210432123,53.76805770877585,0.33942411256464683,93.66223424143999,11.668043446623585,56.705653571027696,110.91446728791746,53.76741936851824,114.32749318229443,53.61626840913533]
Any[0.3739963184728134,77.1927047922166,1.8401881070958281,29.47255610664219,124.94504800993498,24.96604959451963,0.3739963184728134,77.1927047922166,1.835439200919453,29.841677577205363,124.94870284669594,24.91994019857026,127.95381413574061,24.829533122243216]
